event_id,customer_id,event_type,event_time,device_type,traffic_source,session_duration
EvtID43439,CUS-19777290,Upgrade Plan,5/18/2025,Mobile,Google Ads,120
EvtID43440,CUS-24251429,Login,1/28/2026,Desktop,Google Ads,61
EvtID43441,CUS-76783516,Add to Cart,04-06-2026,Mobile,Google Ads,22
EvtID43442,CUS-95894542,Upgrade Plan,12-04-2025,Mobile,Instagram,79
EvtID43443,CUS-92028848,Add to Cart,04-09-2026,Desktop,Google Ads,24
EvtID43444,CUS-76893924,Add to Cart,05-06-2026,Mobile,Google Ads,179
EvtID43445,CUS-95369646,Purchase,04-01-2026,Mobile,Instagram,8
EvtID43446,CUS-16671323,Logout,1/25/2026,Mobile,Google Ads,40
EvtID43447,CUS-48509375,Login,04-12-2025,Mobile,Email Campaign,35
EvtID43448,CUS-11316976,Cancel Subscription,09-02-2025,Desktop,Email Campaign,73
EvtID43449,CUS-59208904,Upgrade Plan,1/14/2026,Mobile,Email Campaign,48
EvtID43450,CUS-28392341,Upgrade Plan,8/27/2025,Mobile,Instagram,71
EvtID43451,CUS-33585792,Add to Cart,1/18/2026,Desktop,Google Ads,90
EvtID43452,CUS-43563406,Cancel Subscription,04-04-2025,Desktop,Instagram,20
EvtID43453,CUS-88511317,Login,05-03-2025,Mobile,Organic Search,72
EvtID43454,CUS-53304022,Logout,08-09-2025,Mobile,Google Ads,140
EvtID43455,CUS-97019901,Cancel Subscription,8/20/2025,Mobile,Instagram,64
EvtID43456,CUS-19844414,Add to Cart,3/13/2026,Mobile,Google Ads,118
EvtID43457,CUS-69819130,Upgrade Plan,6/27/2025,Mobile,Google Ads,155
EvtID43458,CUS-76789135,Cancel Subscription,5/17/2025,Mobile,Organic Search,106
EvtID43459,CUS-36273487,Purchase,03-05-2026,Mobile,Google Ads,50
EvtID43460,CUS-36549913,Purchase,2/18/2026,Mobile,Organic Search,54
EvtID43461,CUS-66733787,Cancel Subscription,7/24/2025,Desktop,Instagram,168
EvtID43462,CUS-50791044,Cancel Subscription,6/25/2025,Mobile,Organic Search,166
EvtID43463,CUS-88098465,Add to Cart,1/25/2026,Mobile,LinkedIn,122
EvtID43464,CUS-92729479,Add to Cart,9/26/2025,Mobile,Google Ads,28
EvtID43465,CUS-60671874,Logout,9/20/2025,Mobile,Instagram,88
EvtID43466,CUS-97161387,Add to Cart,10-11-2025,Mobile,Google Ads,151
EvtID43467,CUS-72320352,Login,08-05-2025,Mobile,Organic Search,46
EvtID43468,CUS-28215285,Upgrade Plan,03-03-2026,Desktop,Google Ads,11
EvtID43469,CUS-30323775,Cancel Subscription,9/20/2025,Desktop,Google Ads,111
EvtID43470,CUS-72802267,Logout,11/16/2025,Tablet,Google Ads,134
EvtID43471,CUS-39209130,Logout,11/29/2025,Desktop,Organic Search,144
EvtID43472,CUS-25495461,Upgrade Plan,5/23/2026,Mobile,Instagram,9
EvtID43473,CUS-67520913,Login,11/17/2025,Desktop,Google Ads,98
EvtID43474,CUS-39945409,Add to Cart,12/18/2025,Desktop,Instagram,87
EvtID43475,CUS-93986927,Upgrade Plan,4/30/2025,Mobile,Google Ads,124
EvtID43476,CUS-94008066,Purchase,10/28/2025,Tablet,Email Campaign,84
EvtID43477,CUS-83092165,Upgrade Plan,04-02-2026,Mobile,Instagram,100
EvtID43478,CUS-56052792,Add to Cart,06-05-2025,Mobile,Organic Search,148
EvtID43479,CUS-85552147,Purchase,2/21/2026,Mobile,Google Ads,95
EvtID43480,CUS-66826499,Login,5/21/2026,Mobile,Organic Search,158
EvtID43481,CUS-11452160,Purchase,12/18/2025,Desktop,Google Ads,120
EvtID43482,CUS-36761822,Add to Cart,4/22/2025,Mobile,Google Ads,69
EvtID43483,CUS-17511108,Upgrade Plan,01-04-2026,Mobile,Google Ads,40
EvtID43484,CUS-62106480,Upgrade Plan,1/31/2026,Desktop,Direct,37
EvtID43485,CUS-60210774,Login,4/29/2026,Mobile,LinkedIn,97
EvtID43486,CUS-11332871,Login,4/19/2026,Mobile,Google Ads,158
EvtID43487,CUS-13091736,Purchase,8/13/2025,Desktop,Email Campaign,164
EvtID43488,CUS-97383618,Add to Cart,1/27/2026,Mobile,Google Ads,123
EvtID43489,CUS-64295859,Add to Cart,05-02-2025,Mobile,Email Campaign,22
EvtID43490,CUS-65135827,Cancel Subscription,06-10-2025,Desktop,LinkedIn,165
EvtID43491,CUS-54091597,Cancel Subscription,4/21/2026,Mobile,Organic Search,87
EvtID43492,CUS-18763955,Upgrade Plan,01-06-2026,Mobile,LinkedIn,102
EvtID43493,CUS-96001456,Cancel Subscription,8/26/2025,Mobile,Google Ads,123
EvtID43494,CUS-90320871,Purchase,12/22/2025,Mobile,Google Ads,49
EvtID43495,CUS-55730650,Purchase,4/22/2026,Mobile,LinkedIn,180
EvtID43496,CUS-41043276,Logout,01-11-2026,Mobile,Google Ads,60
EvtID43497,CUS-70437415,Add to Cart,05-06-2026,Tablet,Instagram,75
EvtID43498,CUS-70317446,Upgrade Plan,3/19/2026,Mobile,Direct,46
EvtID43499,CUS-47046319,Purchase,11/29/2025,Mobile,Google Ads,39
EvtID43500,CUS-71683656,Add to Cart,04-08-2025,Mobile,Email Campaign,86
EvtID43501,CUS-50113969,Logout,10/31/2025,Mobile,Instagram,136
EvtID43502,CUS-32259193,Purchase,08-06-2025,Mobile,Organic Search,156
EvtID43503,CUS-10229689,Add to Cart,08-06-2025,Desktop,Google Ads,114
EvtID43504,CUS-58466309,Logout,09-03-2025,Mobile,Google Ads,163
EvtID43505,CUS-42310300,Add to Cart,01-03-2026,Desktop,Organic Search,45
EvtID43506,CUS-90635104,Cancel Subscription,4/26/2025,Mobile,Email Campaign,155
EvtID43507,CUS-91372771,Login,11-10-2025,Mobile,LinkedIn,93
EvtID43508,CUS-96671139,Cancel Subscription,4/14/2026,Desktop,Organic Search,43
EvtID43509,CUS-63751046,Logout,3/16/2026,Mobile,Google Ads,95
EvtID43510,CUS-25193294,Add to Cart,1/25/2026,Desktop,Instagram,123
EvtID43511,CUS-57500343,Add to Cart,4/27/2026,Desktop,Direct,119
EvtID43512,CUS-15739708,Logout,03-09-2026,Desktop,Instagram,52
EvtID43513,CUS-34872563,Login,9/27/2025,Mobile,Email Campaign,133
EvtID43514,CUS-89887157,Login,11-05-2025,Mobile,Google Ads,52
EvtID43515,CUS-43643185,Upgrade Plan,10-01-2025,Desktop,Google Ads,175
EvtID43516,CUS-72696188,Purchase,6/19/2025,Desktop,LinkedIn,18
EvtID43517,CUS-69038805,Logout,10-08-2025,Mobile,Instagram,33
EvtID43518,CUS-27812847,Add to Cart,08-02-2025,Desktop,Direct,79
EvtID43519,CUS-58541126,Logout,12/16/2025,Desktop,Instagram,61
EvtID43520,CUS-10118580,Purchase,7/19/2025,Desktop,Instagram,90
EvtID43521,CUS-78899407,Upgrade Plan,12/24/2025,Mobile,LinkedIn,149
EvtID43522,CUS-72951052,Cancel Subscription,03-07-2026,Desktop,Organic Search,120
EvtID43523,CUS-59731471,Upgrade Plan,4/22/2026,Mobile,Google Ads,148
EvtID43524,CUS-33395398,Cancel Subscription,12/18/2025,Mobile,Organic Search,31
EvtID43525,CUS-67804552,Purchase,3/26/2026,Desktop,Email Campaign,112
EvtID43526,CUS-40576786,Add to Cart,7/15/2025,Mobile,Instagram,99
EvtID43527,CUS-93074788,Login,08-07-2025,Mobile,Direct,176
EvtID43528,CUS-24553464,Logout,1/19/2026,Desktop,LinkedIn,158
EvtID43529,CUS-25128309,Add to Cart,4/23/2026,Tablet,Organic Search,16
EvtID43530,CUS-29816932,Upgrade Plan,2/20/2026,Mobile,LinkedIn,135
EvtID43531,CUS-37915514,Purchase,11/14/2025,Desktop,Google Ads,60
EvtID43532,CUS-56103234,Logout,09-03-2025,Mobile,Google Ads,123
EvtID43533,CUS-24810285,Purchase,10/26/2025,Mobile,Organic Search,133
EvtID43534,CUS-68671115,Logout,12/24/2025,Mobile,Email Campaign,55
EvtID43535,CUS-45771606,Login,05-05-2025,Mobile,Organic Search,86
EvtID43536,CUS-56691474,Logout,6/15/2025,Mobile,Instagram,172
EvtID43537,CUS-30847889,Add to Cart,1/24/2026,Mobile,Google Ads,99
EvtID43538,CUS-68524204,Login,12-09-2025,Mobile,Email Campaign,137
EvtID43539,CUS-61368476,Cancel Subscription,2/23/2026,Mobile,Google Ads,28
EvtID43540,CUS-72568927,Add to Cart,01-10-2026,Mobile,Email Campaign,54
EvtID43541,CUS-35533225,Cancel Subscription,5/16/2025,Mobile,Google Ads,92
EvtID43542,CUS-50683763,Logout,10/17/2025,Desktop,Direct,169
EvtID43543,CUS-29417297,Upgrade Plan,4/28/2026,Mobile,LinkedIn,74
EvtID43544,CUS-61457944,Login,06-04-2025,Desktop,Google Ads,85
EvtID43545,CUS-67504072,Add to Cart,04-12-2025,Desktop,LinkedIn,156
EvtID43546,CUS-46586343,Logout,5/22/2026,Mobile,Instagram,153
EvtID43547,CUS-97207348,Upgrade Plan,7/30/2025,Mobile,Instagram,128
EvtID43548,CUS-89510267,Cancel Subscription,5/23/2026,Desktop,Organic Search,130
EvtID43549,CUS-60781156,Add to Cart,12/31/2025,Mobile,Email Campaign,169
EvtID43550,CUS-54896719,Cancel Subscription,05-04-2026,Mobile,Google Ads,25
EvtID43551,CUS-21465295,Logout,10-05-2025,Desktop,LinkedIn,30
EvtID43552,CUS-12843088,Logout,07-09-2025,Mobile,LinkedIn,147
EvtID43553,CUS-62883125,Purchase,7/21/2025,Mobile,Organic Search,53
EvtID43554,CUS-69554903,Logout,04-11-2026,Mobile,LinkedIn,66
EvtID43555,CUS-82657983,Login,9/19/2025,Desktop,LinkedIn,135
EvtID43556,CUS-62059230,Upgrade Plan,4/28/2025,Desktop,Organic Search,56
EvtID43557,CUS-64309853,Login,12/16/2025,Mobile,LinkedIn,16
EvtID43558,CUS-68405855,Upgrade Plan,12/13/2025,Mobile,LinkedIn,140
EvtID43559,CUS-77970767,Cancel Subscription,1/23/2026,Mobile,Google Ads,136
EvtID43560,CUS-80979013,Login,11/28/2025,Mobile,Direct,153
EvtID43561,CUS-17357715,Login,2/14/2026,Desktop,Google Ads,9
EvtID43562,CUS-98519877,Login,3/20/2026,Mobile,Google Ads,175
EvtID43563,CUS-72949279,Upgrade Plan,4/28/2025,Mobile,Google Ads,160
EvtID43564,CUS-98018392,Upgrade Plan,09-05-2025,Mobile,Instagram,165
EvtID43565,CUS-24017737,Purchase,5/14/2026,Mobile,Instagram,143
EvtID43566,CUS-37588825,Purchase,10-02-2025,Mobile,Instagram,83
EvtID43567,CUS-46718831,Cancel Subscription,01-07-2026,Mobile,LinkedIn,179
EvtID43568,CUS-84449720,Add to Cart,08-08-2025,Mobile,Instagram,48
EvtID43569,CUS-23090229,Cancel Subscription,8/30/2025,Mobile,LinkedIn,80
EvtID43570,CUS-76275240,Add to Cart,6/21/2025,Desktop,Google Ads,155
EvtID43571,CUS-33304214,Purchase,10-05-2025,Desktop,Google Ads,35
EvtID43572,CUS-70973237,Purchase,04-10-2026,Mobile,LinkedIn,61
EvtID43573,CUS-16859817,Purchase,8/27/2025,Desktop,Instagram,63
EvtID43574,CUS-35159638,Purchase,3/16/2026,Desktop,Email Campaign,175
EvtID43575,CUS-75418439,Logout,04-08-2025,Mobile,Google Ads,180
EvtID43576,CUS-37361272,Login,12-05-2025,Mobile,Direct,149
EvtID43577,CUS-55113632,Add to Cart,5/17/2025,Desktop,Google Ads,32
EvtID43578,CUS-91717696,Add to Cart,10-05-2025,Mobile,Google Ads,43
EvtID43579,CUS-38765460,Login,9/28/2025,Desktop,Instagram,14
EvtID43580,CUS-84820712,Upgrade Plan,02-04-2026,Desktop,LinkedIn,86
EvtID43581,CUS-36871708,Add to Cart,05-06-2025,Desktop,Instagram,116
EvtID43582,CUS-22549154,Purchase,9/26/2025,Mobile,Instagram,17
EvtID43583,CUS-36768324,Login,5/27/2025,Mobile,Organic Search,51
EvtID43584,CUS-30569572,Logout,05-01-2025,Desktop,Email Campaign,144
EvtID43585,CUS-75469747,Logout,01-12-2026,Mobile,Organic Search,53
EvtID43586,CUS-19335272,Add to Cart,05-09-2026,Tablet,Instagram,15
EvtID43587,CUS-82763061,Cancel Subscription,10-12-2025,Mobile,Instagram,27
EvtID43588,CUS-38624098,Add to Cart,8/19/2025,Mobile,LinkedIn,171
EvtID43589,CUS-77011308,Purchase,4/28/2026,Tablet,Instagram,106
EvtID43590,CUS-50461038,Upgrade Plan,7/14/2025,Mobile,Google Ads,77
EvtID43591,CUS-87448967,Upgrade Plan,10-11-2025,Desktop,LinkedIn,18
EvtID43592,CUS-89995144,Cancel Subscription,05-02-2026,Mobile,Instagram,74
EvtID43593,CUS-53447862,Upgrade Plan,4/16/2026,Desktop,Google Ads,76
EvtID43594,CUS-98957006,Purchase,10-01-2025,Mobile,Instagram,5
EvtID43595,CUS-65234840,Logout,12/22/2025,Mobile,Organic Search,162
EvtID43596,CUS-37003151,Add to Cart,1/31/2026,Desktop,Instagram,124
EvtID43597,CUS-19710082,Cancel Subscription,01-05-2026,Mobile,Email Campaign,47
EvtID43598,CUS-45746071,Login,11/20/2025,Mobile,Google Ads,123
EvtID43599,CUS-27018259,Cancel Subscription,8/27/2025,Mobile,Email Campaign,106
EvtID43600,CUS-31825427,Purchase,10/14/2025,Mobile,Google Ads,2
EvtID43601,CUS-36373269,Upgrade Plan,08-01-2025,Mobile,Google Ads,37
EvtID43602,CUS-44569435,Login,10/17/2025,Mobile,Google Ads,170
EvtID43603,CUS-92079851,Add to Cart,3/27/2026,Mobile,Email Campaign,147
EvtID43604,CUS-87484097,Cancel Subscription,7/13/2025,Desktop,Google Ads,81
EvtID43605,CUS-94143725,Cancel Subscription,02-10-2026,Mobile,Google Ads,97
EvtID43606,CUS-88203547,Cancel Subscription,4/22/2025,Mobile,Google Ads,55
EvtID43607,CUS-82562909,Logout,7/31/2025,Desktop,Organic Search,108
EvtID43608,CUS-46937897,Add to Cart,12/29/2025,Mobile,Instagram,44
EvtID43609,CUS-33248358,Add to Cart,5/16/2026,Desktop,Instagram,133
EvtID43610,CUS-62646038,Purchase,11-12-2025,Mobile,Instagram,134
EvtID43611,CUS-24480644,Add to Cart,12/15/2025,Tablet,Email Campaign,59
EvtID43612,CUS-23295134,Purchase,5/19/2025,Mobile,Email Campaign,66
EvtID43613,CUS-65195524,Purchase,01-05-2026,Mobile,Instagram,39
EvtID43614,CUS-59738480,Add to Cart,11/20/2025,Mobile,LinkedIn,168
EvtID43615,CUS-56933621,Cancel Subscription,12-04-2025,Mobile,Google Ads,59
EvtID43616,CUS-16964874,Login,06-01-2025,Desktop,Email Campaign,42
EvtID43617,CUS-98924157,Upgrade Plan,5/23/2025,Desktop,Google Ads,4
EvtID43618,CUS-63267122,Purchase,10-12-2025,Mobile,Google Ads,47
EvtID43619,CUS-25454211,Upgrade Plan,3/17/2026,Mobile,Instagram,52
EvtID43620,CUS-12215216,Add to Cart,1/30/2026,Desktop,LinkedIn,177
EvtID43621,CUS-81295420,Logout,8/23/2025,Mobile,LinkedIn,140
EvtID43622,CUS-27100004,Upgrade Plan,7/31/2025,Mobile,Direct,1
EvtID43623,CUS-17845110,Purchase,9/21/2025,Mobile,Organic Search,111
EvtID43624,CUS-34846048,Purchase,8/15/2025,Mobile,Instagram,109
EvtID43625,CUS-49848974,Purchase,01-03-2026,Tablet,Instagram,174
EvtID43626,CUS-44384033,Purchase,12/16/2025,Mobile,Google Ads,2
EvtID43627,CUS-67642868,Purchase,6/26/2025,Desktop,Google Ads,168
EvtID43628,CUS-56092973,Purchase,1/28/2026,Mobile,Instagram,130
EvtID43629,CUS-90524616,Add to Cart,11-06-2025,Mobile,Instagram,93
EvtID43630,CUS-87665612,Purchase,3/20/2026,Mobile,Google Ads,92
EvtID43631,CUS-96455740,Purchase,5/16/2025,Mobile,Google Ads,92
EvtID43632,CUS-60258275,Cancel Subscription,3/17/2026,Desktop,Email Campaign,5
EvtID43633,CUS-39586113,Logout,5/23/2025,Mobile,Google Ads,127
EvtID43634,CUS-16637835,Add to Cart,7/22/2025,Mobile,Instagram,21
EvtID43635,CUS-64727001,Purchase,1/24/2026,Desktop,Google Ads,63
EvtID43636,CUS-90916154,Cancel Subscription,10/25/2025,Mobile,Organic Search,161
EvtID43637,CUS-49640745,Add to Cart,9/16/2025,Desktop,Google Ads,37
EvtID43638,CUS-46370038,Cancel Subscription,1/31/2026,Mobile,Google Ads,35
EvtID43639,CUS-61956845,Add to Cart,02-03-2026,Mobile,Google Ads,153
EvtID43640,CUS-52343698,Logout,3/15/2026,Mobile,Instagram,66
EvtID43641,CUS-49465944,Login,10-10-2025,Desktop,Instagram,170
EvtID43642,CUS-20865383,Login,12/16/2025,Mobile,Instagram,14
EvtID43643,CUS-79853989,Purchase,1/21/2026,Mobile,Direct,125
EvtID43644,CUS-76845921,Logout,05-12-2026,Mobile,Instagram,113
EvtID43645,CUS-46360919,Add to Cart,11/18/2025,Mobile,Organic Search,96
EvtID43646,CUS-17094206,Upgrade Plan,07-07-2025,Tablet,Organic Search,94
EvtID43647,CUS-66997294,Login,10-02-2025,Desktop,Google Ads,77
EvtID43648,CUS-44714881,Purchase,9/21/2025,Mobile,Email Campaign,106
EvtID43649,CUS-37765535,Purchase,8/19/2025,Desktop,Instagram,10
EvtID43650,CUS-56139662,Purchase,12-01-2025,Desktop,Google Ads,112
EvtID43651,CUS-66242991,Login,8/15/2025,Desktop,Email Campaign,38
EvtID43652,CUS-89968930,Cancel Subscription,8/20/2025,Mobile,Direct,105
EvtID43653,CUS-99324793,Logout,03-10-2026,Desktop,Instagram,155
EvtID43654,CUS-76664757,Cancel Subscription,08-05-2025,Tablet,Organic Search,94
EvtID43655,CUS-24882168,Login,04-12-2026,Desktop,Google Ads,9
EvtID43656,CUS-45245503,Login,9/17/2025,Mobile,Google Ads,38
EvtID43657,CUS-72793438,Login,6/21/2025,Mobile,Google Ads,141
EvtID43658,CUS-75208700,Upgrade Plan,1/19/2026,Mobile,Email Campaign,40
EvtID43659,CUS-57246064,Login,05-07-2026,Desktop,Organic Search,77
EvtID43660,CUS-45450561,Login,7/14/2025,Desktop,LinkedIn,85
EvtID43661,CUS-71359310,Logout,09-08-2025,Desktop,LinkedIn,9
EvtID43662,CUS-16650715,Logout,09-09-2025,Mobile,Email Campaign,15
EvtID43663,CUS-11072682,Add to Cart,08-01-2025,Desktop,Google Ads,179
EvtID43664,CUS-57611126,Cancel Subscription,12-09-2025,Mobile,Google Ads,131
EvtID43665,CUS-70594428,Login,5/15/2025,Desktop,Instagram,143
EvtID43666,CUS-56683604,Purchase,10/28/2025,Desktop,Instagram,76
EvtID43667,CUS-90945981,Cancel Subscription,12-09-2025,Mobile,Google Ads,68
EvtID43668,CUS-28531900,Login,5/15/2026,Mobile,Instagram,169
EvtID43669,CUS-77589337,Login,09-09-2025,Desktop,Organic Search,58
EvtID43670,CUS-60368045,Add to Cart,02-03-2026,Mobile,Instagram,160
EvtID43671,CUS-88255212,Add to Cart,12/15/2025,Desktop,LinkedIn,89
EvtID43672,CUS-45381498,Upgrade Plan,01-06-2026,Desktop,Instagram,23
EvtID43673,CUS-44553126,Logout,1/27/2026,Mobile,Email Campaign,138
EvtID43674,CUS-88039222,Upgrade Plan,7/15/2025,Mobile,Google Ads,6
EvtID43675,CUS-30228095,Add to Cart,05-05-2026,Mobile,LinkedIn,40
EvtID43676,CUS-59616549,Cancel Subscription,10/29/2025,Mobile,Organic Search,20
EvtID43677,CUS-33305504,Purchase,05-11-2025,Mobile,LinkedIn,27
EvtID43678,CUS-83625130,Add to Cart,6/19/2025,Mobile,LinkedIn,41
EvtID43679,CUS-43285427,Purchase,4/17/2026,Desktop,Instagram,173
EvtID43680,CUS-55567681,Login,04-09-2025,Mobile,LinkedIn,100
EvtID43681,CUS-52815540,Logout,7/18/2025,Mobile,LinkedIn,51
EvtID43682,CUS-95717714,Cancel Subscription,05-07-2026,Mobile,Instagram,25
EvtID43683,CUS-72775910,Logout,5/18/2025,Mobile,Instagram,46
EvtID43684,CUS-28486248,Login,3/26/2026,Desktop,Instagram,110
EvtID43685,CUS-78073960,Upgrade Plan,6/21/2025,Mobile,LinkedIn,132
EvtID43686,CUS-72117792,Upgrade Plan,9/17/2025,Desktop,Direct,10
EvtID43687,CUS-57328086,Purchase,08-06-2025,Mobile,Instagram,156
EvtID43688,CUS-25791100,Logout,8/19/2025,Tablet,LinkedIn,85
EvtID43689,CUS-78155470,Logout,3/19/2026,Desktop,Instagram,69
EvtID43690,CUS-19357567,Upgrade Plan,11/21/2025,Mobile,LinkedIn,137
EvtID43691,CUS-85695461,Add to Cart,05-12-2026,Mobile,Google Ads,75
EvtID43692,CUS-34898254,Logout,4/29/2026,Mobile,Instagram,108
EvtID43693,CUS-55547359,Login,02-02-2026,Desktop,LinkedIn,121
EvtID43694,CUS-12326566,Cancel Subscription,09-04-2025,Mobile,Direct,121
EvtID43695,CUS-83192057,Logout,10/17/2025,Mobile,Instagram,170
EvtID43696,CUS-33027551,Upgrade Plan,07-03-2025,Mobile,LinkedIn,151
EvtID43697,CUS-39139844,Add to Cart,2/15/2026,Mobile,Organic Search,138
EvtID43698,CUS-17200634,Add to Cart,11/22/2025,Mobile,Organic Search,47
EvtID43699,CUS-23570805,Upgrade Plan,7/20/2025,Mobile,Google Ads,114
EvtID43700,CUS-94330219,Add to Cart,07-12-2025,Desktop,Instagram,148
EvtID43701,CUS-39088969,Logout,09-10-2025,Mobile,Google Ads,137
EvtID43702,CUS-31158586,Upgrade Plan,6/15/2025,Mobile,LinkedIn,78
EvtID43703,CUS-31131299,Add to Cart,4/22/2025,Mobile,Google Ads,18
EvtID43704,CUS-60192095,Logout,10/21/2025,Mobile,Instagram,169
EvtID43705,CUS-52719422,Logout,8/16/2025,Mobile,Direct,26
EvtID43706,CUS-40346893,Logout,6/25/2025,Mobile,Instagram,15
EvtID43707,CUS-90188546,Upgrade Plan,5/13/2025,Desktop,Google Ads,150
EvtID43708,CUS-22435739,Login,11-07-2025,Mobile,Google Ads,4
EvtID43709,CUS-62558081,Upgrade Plan,06-12-2025,Desktop,LinkedIn,94
EvtID43710,CUS-14570696,Cancel Subscription,11/18/2025,Desktop,Google Ads,122
EvtID43711,CUS-75362053,Logout,8/19/2025,Mobile,Email Campaign,123
EvtID43712,CUS-13318808,Purchase,5/14/2025,Mobile,LinkedIn,84
EvtID43713,CUS-29654814,Logout,9/13/2025,Mobile,Google Ads,79
EvtID43714,CUS-10869024,Cancel Subscription,03-06-2026,Mobile,Google Ads,107
EvtID43715,CUS-88828376,Upgrade Plan,10-10-2025,Mobile,Instagram,35
EvtID43716,CUS-34512966,Login,9/14/2025,Mobile,Instagram,112
EvtID43717,CUS-91645037,Add to Cart,11/23/2025,Mobile,Instagram,63
EvtID43718,CUS-17462829,Cancel Subscription,04-05-2026,Mobile,LinkedIn,127
EvtID43719,CUS-18956252,Upgrade Plan,05-08-2025,Mobile,Google Ads,141
EvtID43720,CUS-64617143,Purchase,7/27/2025,Desktop,Direct,30
EvtID43721,CUS-28700976,Logout,04-09-2025,Desktop,Instagram,151
EvtID43722,CUS-47538200,Cancel Subscription,4/15/2025,Mobile,LinkedIn,69
EvtID43723,CUS-25748991,Cancel Subscription,10/17/2025,Mobile,Google Ads,49
EvtID43724,CUS-40941523,Login,9/24/2025,Mobile,Email Campaign,6
EvtID43725,CUS-50052860,Logout,08-09-2025,Mobile,Instagram,150
EvtID43726,CUS-96052602,Login,5/31/2025,Mobile,Instagram,86
EvtID43727,CUS-34469343,Upgrade Plan,5/28/2025,Mobile,Google Ads,31
EvtID43728,CUS-13547336,Logout,09-05-2025,Desktop,Google Ads,27
EvtID43729,CUS-67095724,Cancel Subscription,4/23/2026,Mobile,Instagram,39
EvtID43730,CUS-54226908,Add to Cart,06-01-2025,Mobile,LinkedIn,75
EvtID43731,CUS-59543816,Cancel Subscription,01-08-2026,Mobile,Organic Search,173
EvtID43732,CUS-86321338,Logout,1/19/2026,Mobile,Google Ads,127
EvtID43733,CUS-16823246,Upgrade Plan,04-03-2025,Desktop,LinkedIn,23
EvtID43734,CUS-86552128,Purchase,10/22/2025,Tablet,Instagram,11
EvtID43735,CUS-75817615,Cancel Subscription,11/24/2025,Mobile,Google Ads,24
EvtID43736,CUS-70161221,Login,04-12-2026,Mobile,Email Campaign,150
EvtID43737,CUS-53251022,Logout,04-10-2026,Mobile,Email Campaign,76
EvtID43738,CUS-73500170,Add to Cart,3/17/2026,Tablet,Google Ads,4
EvtID43739,CUS-60807741,Upgrade Plan,5/23/2025,Desktop,Email Campaign,52
EvtID43740,CUS-21751606,Cancel Subscription,10/29/2025,Mobile,Google Ads,159
EvtID43741,CUS-81666912,Cancel Subscription,10-08-2025,Mobile,Direct,52
EvtID43742,CUS-19943637,Upgrade Plan,05-06-2025,Mobile,Instagram,31
EvtID43743,CUS-22519915,Cancel Subscription,10/17/2025,Mobile,Google Ads,67
EvtID43744,CUS-12090148,Upgrade Plan,2/25/2026,Desktop,Google Ads,79
EvtID43745,CUS-85285388,Logout,10-12-2025,Mobile,LinkedIn,157
EvtID43746,CUS-21628937,Add to Cart,01-01-2026,Mobile,Organic Search,2
EvtID43747,CUS-82191700,Upgrade Plan,7/19/2025,Mobile,Google Ads,54
EvtID43748,CUS-11474866,Purchase,04-08-2025,Mobile,Email Campaign,141
EvtID43749,CUS-30414688,Upgrade Plan,6/28/2025,Mobile,Instagram,51
EvtID43750,CUS-39091729,Add to Cart,4/16/2025,Mobile,Google Ads,45
EvtID43751,CUS-54512398,Add to Cart,06-01-2025,Mobile,Google Ads,139
EvtID43752,CUS-23323951,Upgrade Plan,3/30/2026,Desktop,Organic Search,17
EvtID43753,CUS-84544227,Add to Cart,05-07-2025,Mobile,Instagram,36
EvtID43754,CUS-65291700,Upgrade Plan,5/17/2025,Mobile,Direct,74
EvtID43755,CUS-92295972,Add to Cart,4/28/2026,Desktop,Google Ads,180
EvtID43756,CUS-10673283,Logout,9/13/2025,Mobile,Direct,108
EvtID43757,CUS-14400200,Cancel Subscription,08-04-2025,Mobile,Email Campaign,120
