ticket_id,customer_id,issue_type,priority,resolution_time_hours,ticket_status,support_channel
TKT-2830,CUS-12824538,Subscription Problem,High,32,Closed,Email
TKT-8633,CUS-53407897,Payment Failure,Medium,22,Closed,Email
TKT-2353,CUS-87280011,Login Issue,Low,2,Closed,Chat
TKT-7497,CUS-18538076,Login Issue,High,54,Open,Chat
TKT-4568,CUS-68755827,Bug Report,Low,26,Pending,Chat
TKT-4001,CUS-37310757,Refund Request,High,15,Open,Email
TKT-5414,CUS-27301600,Subscription Problem,Critical,1,Open,Chat
TKT-5992,CUS-30846455,Login Issue,Medium,14,Closed,Email
TKT-9409,CUS-55664969,Bug Report,Medium,19,Closed,Chat
TKT-3258,CUS-44857425,Subscription Problem,Low,60,Closed,Chat
TKT-5870,CUS-61926051,Payment Failure,Low,19,Closed,Chat
TKT-2559,CUS-77558053,Feature Request,High,6,Open,Email
TKT-8877,CUS-13395672,Login Issue,Low,71,Open,Chat
TKT-4883,CUS-64507417,Login Issue,Low,4,Closed,Phone
TKT-2885,CUS-20306346,Bug Report,Low,55,Closed,Web Portal
TKT-1954,CUS-95150306,Subscription Problem,High,32,Closed,Chat
TKT-9304,CUS-66652827,Login Issue,High,19,Closed,Email
TKT-5824,CUS-26627529,Bug Report,Low,39,Closed,Email
TKT-3539,CUS-97892916,Refund Request,Low,33,Closed,Chat
TKT-8381,CUS-15758882,Bug Report,Medium,54,Closed,Email
TKT-7134,CUS-61586718,Refund Request,Medium,22,Open,Chat
TKT-7190,CUS-24199214,Payment Failure,Low,52,Closed,Email
TKT-5185,CUS-26668391,Subscription Problem,Low,32,Closed,Phone
TKT-1199,CUS-98850214,Bug Report,Low,66,Closed,Web Portal
TKT-4832,CUS-77403163,Payment Failure,Medium,16,Closed,Email
TKT-9767,CUS-16051055,Payment Failure,High,27,Closed,Email
TKT-2199,CUS-76864005,Login Issue,High,32,Closed,Email
TKT-9049,CUS-51878328,Login Issue,Low,33,Closed,Email
TKT-7558,CUS-36496703,Payment Failure,Low,53,Closed,Web Portal
TKT-3384,CUS-38415938,Payment Failure,High,8,Closed,Chat
TKT-2871,CUS-92708207,Bug Report,Medium,5,Closed,Email
TKT-4993,CUS-76930541,Payment Failure,Low,25,Closed,Email
TKT-7349,CUS-73934165,Login Issue,Low,67,Closed,Email
TKT-3595,CUS-84399352,Login Issue,Medium,46,Closed,Chat
TKT-6281,CUS-95765189,Login Issue,Low,25,Closed,Chat
TKT-1958,CUS-95019123,Login Issue,Medium,23,Closed,Chat
TKT-7446,CUS-37197551,Payment Failure,Low,53,Closed,Email
TKT-2809,CUS-20738867,Refund Request,Medium,36,Closed,Chat
TKT-2734,CUS-83507136,Bug Report,Low,22,Closed,Email
TKT-1906,CUS-11310822,Subscription Problem,High,43,Open,Web Portal
TKT-5433,CUS-20936188,Refund Request,Medium,65,Pending,Email
TKT-8910,CUS-34528104,Payment Failure,Medium,31,Open,Web Portal
TKT-9529,CUS-59672872,Refund Request,High,3,Closed,Chat
TKT-8984,CUS-35273073,Login Issue,Medium,60,Closed,Chat
TKT-8929,CUS-18616024,Payment Failure,High,8,Closed,Email
TKT-5456,CUS-98822745,Subscription Problem,Low,12,Closed,Chat
TKT-8551,CUS-67436615,Subscription Problem,High,11,Closed,Chat
TKT-8557,CUS-34681349,Login Issue,Low,20,Closed,Chat
TKT-9803,CUS-86355495,Bug Report,Medium,17,Closed,Email
TKT-9729,CUS-54205398,Login Issue,Low,25,Closed,Chat
TKT-2503,CUS-93111984,Subscription Problem,Low,15,Closed,Phone
TKT-3105,CUS-11025493,Login Issue,Low,43,Closed,Email
TKT-2825,CUS-32212557,Login Issue,Low,18,Closed,Email
TKT-1971,CUS-31345092,Payment Failure,High,6,Closed,Phone
TKT-4031,CUS-28164129,Bug Report,Low,71,Open,Email
TKT-8437,CUS-27927103,Refund Request,Low,12,Pending,Web Portal
TKT-8726,CUS-89234551,Subscription Problem,Critical,48,Open,Chat
TKT-2298,CUS-96735302,Login Issue,Medium,44,Closed,Chat
TKT-3025,CUS-20275450,Refund Request,Medium,41,Closed,Email
TKT-2362,CUS-42372014,Login Issue,Medium,15,Closed,Chat
TKT-5634,CUS-22583493,Login Issue,Medium,14,Open,Email
TKT-4616,CUS-58578700,Payment Failure,Low,43,Closed,Chat
TKT-5749,CUS-46965318,Payment Failure,High,72,Closed,Web Portal
TKT-3447,CUS-99460065,Subscription Problem,Low,23,Closed,Phone
TKT-3328,CUS-67290348,Subscription Problem,Low,53,Pending,Email
TKT-7746,CUS-92235774,Login Issue,High,18,Pending,Email
TKT-3122,CUS-56037688,Payment Failure,High,7,Closed,Chat
TKT-2278,CUS-73396247,Bug Report,Medium,11,Closed,Chat
TKT-4942,CUS-77794792,Subscription Problem,Low,13,Closed,Web Portal
TKT-1093,CUS-23519735,Login Issue,Medium,6,Closed,Phone
TKT-7118,CUS-70518646,Bug Report,High,4,Closed,Chat
TKT-8531,CUS-44069214,Subscription Problem,Low,61,Closed,Web Portal
TKT-6036,CUS-96275598,Bug Report,Low,24,Closed,Email
TKT-9060,CUS-71259752,Bug Report,High,18,Closed,Web Portal
TKT-3414,CUS-80799820,Subscription Problem,High,33,Closed,Web Portal
TKT-6105,CUS-15587563,Subscription Problem,Low,57,Open,Email
TKT-6455,CUS-47153420,Payment Failure,Low,29,Closed,Phone
TKT-6315,CUS-34127906,Bug Report,Medium,53,Closed,Web Portal
TKT-4649,CUS-23031570,Login Issue,Medium,10,Closed,Chat
TKT-8716,CUS-65671952,Payment Failure,High,11,Closed,Email
TKT-6560,CUS-33456446,Subscription Problem,Low,34,Closed,Email
TKT-9693,CUS-17808709,Subscription Problem,Medium,50,Closed,Chat
TKT-4365,CUS-65023746,Login Issue,Medium,68,Closed,Email
TKT-1105,CUS-31891460,Payment Failure,Medium,72,Open,Chat
TKT-8180,CUS-70135208,Refund Request,Low,60,Closed,Email
TKT-9983,CUS-72976686,Login Issue,Low,18,Open,Email
TKT-9013,CUS-57067831,Refund Request,Medium,32,Closed,Email
TKT-9846,CUS-99926536,Subscription Problem,Medium,13,Closed,Email
TKT-9416,CUS-59018303,Feature Request,Medium,28,Closed,Email
TKT-7113,CUS-18002326,Login Issue,High,35,Closed,Phone
TKT-1452,CUS-92953433,Login Issue,Low,28,Open,Chat
TKT-4057,CUS-48131355,Payment Failure,High,62,Closed,Chat
TKT-9849,CUS-97709872,Bug Report,High,39,Closed,Chat
TKT-5774,CUS-11127785,Subscription Problem,Medium,2,Closed,Email
TKT-9467,CUS-49263577,Feature Request,Low,3,Closed,Email
TKT-3082,CUS-83686696,Login Issue,Low,8,Pending,Web Portal
TKT-9350,CUS-82876081,Payment Failure,High,30,Closed,Chat
TKT-9359,CUS-76066020,Bug Report,Low,38,Closed,Email
TKT-4502,CUS-10263515,Feature Request,Low,25,Pending,Chat
TKT-6542,CUS-59760349,Login Issue,Medium,12,Closed,Email
TKT-4029,CUS-64733097,Payment Failure,Medium,32,Pending,Chat
TKT-4671,CUS-96233311,Bug Report,High,62,Closed,Email
TKT-7844,CUS-86982823,Bug Report,Medium,21,Open,Chat
TKT-3887,CUS-92719565,Bug Report,Low,27,Closed,Web Portal
TKT-2363,CUS-34771980,Subscription Problem,Medium,46,Closed,Chat
TKT-3103,CUS-91300763,Login Issue,Medium,5,Closed,Chat
TKT-6446,CUS-85260905,Payment Failure,Low,5,Pending,Email
TKT-2040,CUS-43422305,Bug Report,Medium,29,Closed,Email
TKT-7191,CUS-41677974,Login Issue,Low,9,Closed,Chat
TKT-5102,CUS-12528365,Payment Failure,High,32,Closed,Phone
TKT-3276,CUS-64183698,Login Issue,Medium,2,Open,Phone
TKT-4292,CUS-50139492,Login Issue,Medium,31,Open,Email
TKT-4736,CUS-36032291,Bug Report,High,6,Closed,Chat
TKT-1231,CUS-13810091,Login Issue,Low,68,Closed,Email
TKT-5012,CUS-39563848,Subscription Problem,Low,43,Pending,Phone
TKT-1418,CUS-63844300,Refund Request,Low,59,Open,Email
TKT-4115,CUS-65038984,Bug Report,Medium,16,Closed,Phone
TKT-8401,CUS-18124337,Bug Report,High,51,Open,Phone
TKT-2689,CUS-64087734,Payment Failure,Low,16,Closed,Chat
TKT-6459,CUS-92909484,Login Issue,Medium,69,Open,Web Portal
TKT-7507,CUS-69702634,Login Issue,High,72,Closed,Chat
TKT-1206,CUS-53636494,Login Issue,Medium,7,Closed,Phone
TKT-3443,CUS-47540895,Subscription Problem,Medium,14,Open,Email
TKT-6658,CUS-50584634,Login Issue,Low,68,Closed,Email
TKT-5444,CUS-26976048,Payment Failure,Critical,21,Open,Email
TKT-4043,CUS-15979597,Refund Request,Low,4,Open,Chat
TKT-8057,CUS-87333722,Login Issue,Medium,7,Open,Phone
TKT-8520,CUS-23993526,Login Issue,Low,65,Pending,Chat
TKT-8455,CUS-59573144,Payment Failure,Low,16,Closed,Chat
TKT-8273,CUS-60930648,Subscription Problem,Low,13,Pending,Phone
TKT-7070,CUS-65037999,Subscription Problem,Medium,56,Closed,Phone
TKT-4309,CUS-27156620,Bug Report,High,28,Closed,Web Portal
TKT-7827,CUS-42972000,Bug Report,Medium,14,Closed,Chat
TKT-7960,CUS-38766312,Login Issue,Low,29,Open,Web Portal
TKT-7812,CUS-25999225,Bug Report,Low,32,Open,Web Portal
TKT-3876,CUS-76585666,Login Issue,Low,54,Closed,Chat
TKT-8428,CUS-69981220,Login Issue,Medium,58,Closed,Web Portal
TKT-8998,CUS-94714452,Subscription Problem,Medium,21,Closed,Chat
TKT-5906,CUS-72403639,Bug Report,Low,59,Closed,Email
TKT-5138,CUS-33711873,Refund Request,Medium,46,Closed,Chat
TKT-2554,CUS-39061724,Login Issue,High,30,Closed,Chat
TKT-8018,CUS-36996781,Login Issue,Low,60,Closed,Chat
TKT-9740,CUS-77402777,Login Issue,Low,56,Closed,Chat
TKT-7334,CUS-52665760,Refund Request,Medium,39,Closed,Email
TKT-9491,CUS-32718908,Login Issue,Medium,68,Closed,Phone
TKT-4585,CUS-71228224,Refund Request,Low,8,Closed,Email
TKT-6217,CUS-98189665,Payment Failure,Low,52,Pending,Web Portal
TKT-7115,CUS-42667608,Subscription Problem,Medium,38,Closed,Web Portal
TKT-6101,CUS-10003619,Payment Failure,Low,68,Open,Web Portal
TKT-3868,CUS-24639148,Login Issue,Low,65,Closed,Email
TKT-4780,CUS-15446777,Bug Report,Medium,2,Closed,Chat
TKT-1725,CUS-15925998,Login Issue,Medium,7,Closed,Web Portal
TKT-3694,CUS-43025627,Login Issue,High,57,Open,Email
TKT-1873,CUS-46569348,Subscription Problem,Medium,19,Pending,Chat
TKT-1023,CUS-89396177,Login Issue,Medium,35,Open,Email
TKT-3672,CUS-38153214,Login Issue,High,52,Pending,Email
TKT-4495,CUS-10283704,Subscription Problem,High,69,Closed,Chat
TKT-9794,CUS-46923239,Subscription Problem,Medium,32,Closed,Email
TKT-8054,CUS-20640556,Login Issue,Low,71,Open,Chat
TKT-3263,CUS-40282378,Subscription Problem,High,28,Closed,Email
TKT-1666,CUS-43174266,Login Issue,Low,58,Closed,Email
TKT-1734,CUS-21561731,Refund Request,High,5,Closed,Chat
